FRUTOS SECOS,Piñones,635,13,20.5,60.5,0,Piñones
BEBIDAS SIN ALCOHOL,Tonica,34,0,8.8,0,0,Tonica
BEBIDAS SIN ALCOHOL,Coca cola,41,0,10.4,0,0,Coca cola
BEBIDAS SIN ALCOHOL,Café,2,0.1,0.4,0,0,Café
BEBIDAS SIN ALCOHOL,Café instantaneo,100,14.6,11,0,0,Café instantaneo
BEBIDAS SIN ALCOHOL,Te,1,0,0.3,0,0,Te
VINOS,CERVEZA,11,0.3,0.8,0,0,CERVEZA
VINOS,sidra,35,2.6,0,0,0,sidra
VINOS,Vino blanco,151,0.2,11.7,0,0,Vino blanco
VINOS,Vino tinto,67,0.2,0,0,0,Vino tinto
LICORES,Coñac ,232,0,0,0,0,Coñac 
LICORES,Ginebra,263,0,0,0,0,Ginebra
LICORES,Licores promedio,243,0,0,0,0,Licores promedio
LICORES,Ron,231,0,0,0,0,Ron
LICORES,Vodca,231,0,0,0,0,Vodca
LICORES,wisky,246,0,0,0,0,wisky
SALSAS,Mostaza,103,5.5,5.4,5,0,Mostaza
SALSAS,Tomate frito,83,1.2,11.2,3.7,0,Tomate frito 15GR CUCH. SOPERA
SALSAS,Mohonesa,831,1.1,0.5,91.7,0,Mayonesa
SALSAS,Mahonesa ligh,396,1,11.6,38.5,0,Mayonesa ligh 10 cuch peq 25 grande
MISCELANEOS,Caldo de buey,30,2.1,4.1,0.6,0,Caldo de buey
MISCELANEOS,Caldo de pollo,265,12.6,16.4,16.6,0,Caldo de pollo
MISCELANEOS,Levadura royal,163,5.2,37.8,0,0,Levadura royal
MISCELANEOS,sopa champiñon,53,0.9,3.8,3.7,0,sopa champiñon
GALLETAS,Integrales,427,10,42.9,21.2,0,Integrales 8gr
OTROS,miel,302,0.38,75,0,0,miel 20gr peq 40 gr grande
OTROS,caldo carne gallina blanca,5,0.3,0.4,0.2,0,caldo carne gallina blanca
